transaction_date,stock_date,product_id,customer_id,store_id,quantity
1998-09-18,1998-09-13,931,4959,1,3.0
1998-12-16,1998-12-12,611,10186,8,4.0
1998-04-23,1998-04-17,1466,3331,10,3.0
1998-01-05,1997-12-29,1380,2734,18,2.0
1998-08-18,1998-08-10,1106,3224,11,3.0
1998-08-07,1998-07-31,934,8926,13,1.0
1998-10-27,1998-10-26,1388,9160,14,2.0
1998-07-16,1998-07-11,1139,6380,11,3.0
1998-03-19,1998-03-14,287,9678,11,2.0
1998-06-07,1998-06-04,182,9088,11,3.0
1998-11-19,1998-11-09,1429,4848,24,2.0
1998-03-04,1998-03-01,1017,2500,5,3.0
1998-09-29,1998-09-28,883,9417,8,3.0
1998-01-27,1998-01-19,587,2640,22,1.0
1998-04-30,1998-04-26,621,68,1,2.0
1998-02-23,1998-02-15,301,3513,18,3.0
1998-06-04,1998-05-31,807,8762,3,3.0
1998-03-30,1998-03-29,592,2017,12,4.0
1998-11-03,1998-10-30,625,3848,10,4.0
1998-05-17,1998-05-22,1248,3841,19,5.0
1998-02-06,1998-02-05,864,1164,23,4.0
1998-03-16,1998-03-06,814,6160,17,18.0
1998-03-16,1998-03-09,1273,7710,2,1.0
1998-08-11,1998-08-08,1411,2868,1,2.0
1998-08-25,1998-08-23,1452,6365,23,5.0
1998-10-01,1998-09-24,1172,9678,3,2.0
1998-09-04,1998-08-28,864,7571,14,2.0
1998-11-27,1998-11-18,198,9417,7,1.0
1998-08-11,1998-08-06,693,2445,4,4.0
1998-11-14,1998-11-08,1172,286,10,3.0
1998-02-07,1998-01-29,20,8550,18,2.0
1998-10-27,1998-10-22,48,6746,4,4.0
1998-06-22,1998-06-21,367,9981,2,6.0
1998-08-22,1998-08-12,1552,10250,23,1.0
1998-12-21,1998-12-20,48,7619,19,4.0
1998-09-05,1998-09-02,1465,6716,12,3.0
1998-08-07,1998-08-05,182,5624,1,1.0
1998-04-07,1998-04-03,64,6284,9,
1998-07-01,1998-06-30,1390,1413,5,1.0
1998-07-09,1998-07-08,185,1653,11,3.0
1998-06-08,1998-06-02,514,,5,6.0
1998-07-22,1998-07-14,960,3669,11,2.0
1998-05-29,1998-05-21,636,6571,3,3.0
1998-12-03,1998-11-24,48,342,18,2.0
1998-01-14,1998-01-04,507,2305,7,2.0
1998-04-15,1998-04-09,28,3139,9,3.0
1998-07-17,1998-07-11,1318,8212,11,3.0
1998-02-04,1998-01-27,1224,9981,19,2.0
1998-12-04,1998-12-01,36,9678,11,2.0
1998-06-26,1998-06-20,622,9553,13,3.0
1998-08-15,1998-08-11,36,3835,24,2.0
1998-12-07,1998-11-27,355,5050,3,4.0
1998-06-12,1998-06-06,950,8710,11,2.0
1998-03-07,1998-03-03,168,7873,4,2.0
1998-05-28,1998-05-18,965,8841,11,1.0
1998-08-18,1998-08-15,1305,68,12,3.0
1998-03-05,1998-02-23,1426,9678,14,5.0
1998-03-03,1998-03-02,67,7392,5,6.0
1998-04-23,1998-04-13,246,5098,11,1.0
1998-08-29,1998-08-24,754,9029,14,3.0
1998-12-29,1998-12-20,1105,8537,10,3.0
1998-03-14,1998-03-06,1064,1413,4,1.0
1998-11-10,1998-11-05,1139,6943,14,4.0
1998-02-21,1998-02-19,20,4963,11,3.0
1998-05-25,1998-05-17,175,64,11,3.0
1998-07-25,1998-07-16,283,7145,8,3.0
1998-04-03,1998-04-01,578,1367,23,4.0
1998-05-22,1998-05-21,219,10203,6,3.0
1998-11-17,1998-11-08,246,4959,5,2.0
1998-01-14,1998-01-13,823,1462,3,3.0
1998-12-29,1998-12-26,496,3846,19,1.0
1998-11-14,1998-11-10,996,10133,2,2.0
1998-10-19,1998-10-15,672,,5,2.0
1998-05-13,1998-05-10,754,7288,23,3.0
1998-04-17,1998-04-14,36,1323,5,3.0
1998-10-12,1998-10-06,672,,17,8.0
1998-10-24,1998-10-16,149,7650,5,3.0
1998-02-26,1998-02-16,727,7696,7,2.0
1998-09-09,1998-09-07,958,6404,10,
1998-04-03,1998-03-29,1426,,10,4.0
1998-05-27,1998-05-26,1139,9556,4,2.0
1998-09-27,1998-09-20,1139,8387,10,2.0
1998-12-02,1998-11-23,661,9678,23,3.0
1998-07-29,1998-07-28,64,5533,23,1.0
1998-02-08,1998-02-06,556,9340,17,2.0
1998-11-01,1998-10-25,301,8752,20,2.0
1998-11-30,1998-11-29,1371,5204,15,2.0
1998-12-30,1998-12-28,1557,3841,3,-1.0
1998-12-19,1998-12-11,487,9959,9,2.0
1998-05-06,1998-04-29,300,1200,24,1.0
1998-06-05,1998-06-04,231,2221,9,4.0
1998-12-30,1998-12-29,636,9678,6,1.0
1998-04-29,1998-04-21,369,8387,11,1.0
1998-06-11,1998-06-10,212,8615,8,2.0
1998-02-07,1998-02-06,295,8387,11,2.0
1998-11-06,1998-10-27,807,8752,5,3.0
1998-10-05,1998-09-26,224,3947,2,3.0
1998-01-21,1998-01-17,85,1168,10,3.0
1998-10-08,1998-09-28,414,8387,20,1.0
1998-06-10,1998-06-02,287,1413,16,2.0
1998-05-19,1998-05-18,1293,3362,3,4.0
1998-11-06,1998-11-04,16,14,11,1.0
1998-06-01,1998-05-30,228,9630,11,3.0
1998-04-17,1998-04-13,689,10029,12,3.0
1998-03-27,1998-03-23,1139,8387,15,4.0
1998-08-28,1998-08-26,842,9160,22,4.0
1998-08-23,1998-08-22,754,2324,23,3.0
1998-11-09,1998-11-08,1498,5984,3,2.0
1998-05-26,1998-05-16,625,5740,17,3.0
1998-12-28,1998-12-19,231,2485,15,5.0
1998-09-18,1998-09-08,807,3834,22,2.0
1998-01-02,1997-12-29,855,4030,3,2.0
1998-10-09,1998-09-30,809,445,11,33.0
1998-05-19,1998-05-16,1214,300,19,2.0
1998-07-03,1998-06-26,1290,6309,4,5.0
1998-04-07,1998-03-28,1498,7394,23,1.0
1998-08-30,1998-08-21,1173,9678,23,4.0
1998-07-30,1998-07-20,578,4677,14,2.0
1998-09-12,1998-09-07,329,1541,12,3.0
1998-09-05,1998-09-01,1407,7525,24,2.0
1998-05-02,1998-04-25,965,9439,11,-2.0
1998-06-22,1998-06-13,231,459,4,1.0
1998-09-14,1998-09-08,1295,3109,12,3.0
1998-01-01,1997-12-22,996,8387,16,3.0
1998-01-24,1998-01-23,312,,15,6.0
1998-11-06,1998-10-29,691,1113,14,2.0
1998-08-29,1998-08-21,1112,8173,2,3.0
1998-10-08,1998-10-04,246,544,14,1.0
1998-10-05,1998-10-04,332,,14,2.0
1998-10-30,1998-10-23,802,9669,14,20.0
1998-11-16,1998-11-06,1051,3097,13,3.0
1998-12-26,1998-12-17,648,9678,3,3.0
1998-10-18,1998-10-14,1139,8388,20,2.0
1998-08-05,1998-07-31,282,9647,3,1.0
1998-03-22,1998-03-20,802,214,20,3.0
1998-08-28,1998-08-19,1498,1138,14,2.0
1998-04-23,1998-04-20,854,1732,2,4.0
1998-05-31,1998-05-27,622,1413,10,3.0
1998-03-04,1998-02-25,732,8615,18,3.0
1998-07-19,1998-07-11,1153,,22,4.0
1998-07-05,1998-06-27,1316,771,4,1.0
1998-11-17,1998-11-16,1064,4279,3,3.0
1998-10-13,1998-10-16,433,1413,18,2.0
1998-11-13,1998-11-07,1084,8387,8,1.0
1998-06-01,1998-05-25,1541,544,11,2.0
,1998-05-04,965,10240,5,4.0
1998-06-22,1998-06-12,1001,3942,20,5.0
1998-08-20,1998-08-11,1363,7308,12,2.0
1998-11-30,1998-11-26,1139,4627,20,3.0
1998-07-25,1998-07-18,281,8007,8,3.0
1998-11-28,1998-11-25,164,4174,14,6.0
1998-09-23,1998-09-17,1112,3331,3,1.0
1998-09-05,1998-08-28,954,7215,3,2.0
1998-11-06,1998-10-30,1100,2427,3,1.0
1998-12-11,1998-12-05,383,4983,24,2.0
1998-06-07,1998-05-28,1426,1056,21,3.0
1998-04-26,1998-04-20,1106,8007,7,3.0
1998-10-17,1998-10-10,864,8537,11,1.0
1998-07-27,1998-07-17,621,5910,8,3.0
1998-03-30,1998-03-27,382,4006,8,1.0
1998-10-23,1998-10-22,1150,1881,22,1.0
1998-05-09,1998-05-01,231,6345,15,2.0
1998-08-26,1998-08-22,408,2218,5,5.0
1998-12-19,1998-12-17,81,,23,2.0
1998-05-08,1998-05-01,741,6184,10,2.0
1998-06-13,1998-06-06,676,7650,4,5.0
1998-11-16,1998-11-12,116,,5,1.0
1998-01-29,1998-01-28,807,32,12,1.0
1998-03-20,1998-03-16,36,3846,8,1.0
1998-06-21,1998-06-17,479,9678,18,3.0
1998-03-05,1998-02-23,215,1113,14,2.0
1998-01-20,1998-01-13,864,9678,8,6.0
1998-09-27,1998-09-24,1452,4925,23,4.0
1998-06-21,1998-06-19,1429,2039,1,3.0
1998-08-15,1998-08-13,48,8795,4,4.0
1998-07-17,1998-07-14,1466,9678,11,1.0
1998-05-25,1998-05-21,846,2427,20,4.0
1998-01-31,1998-01-26,1531,5664,2,1.0
1998-09-03,1998-09-02,556,6208,11,4.0
1998-11-17,1998-11-09,802,7366,5,2.0
1998-06-24,1998-06-22,186,1413,21,3.0
1998-12-15,1998-12-13,507,9678,2,2.0
1998-01-28,,904,2786,11,1.0
1998-12-25,1998-12-17,843,10114,5,3.0
1998-12-30,1998-12-28,80,519,12,3.0
1998-06-12,1998-06-09,754,544,3,1.0
1998-08-03,1998-07-30,1338,2734,14,2.0
1998-12-21,1998-12-15,1344,3248,12,4.0
1998-07-18,1998-07-17,1224,1841,9,1.0
1998-08-20,1998-08-14,762,9824,18,2.0
1998-07-29,1998-07-19,578,8128,19,1.0
1998-09-20,1998-09-17,321,1438,23,3.0
1998-05-21,1998-05-11,215,5986,18,1.0
1998-09-04,1998-08-26,549,5608,3,1.0
1998-12-21,1998-12-13,1363,10085,5,1.0
1998-11-26,1998-11-24,1288,5310,9,2.0
1998-08-28,1998-08-27,1178,9456,18,3.0
1998-07-20,1998-07-11,737,7966,10,1.0
1998-12-14,1998-12-12,20,1339,7,3.0
1998-09-07,1998-09-03,123,9809,6,3.0
1998-08-01,1998-07-29,1318,2034,1,4.0
1998-12-27,1998-12-19,1003,5609,18,2.0
1998-07-20,1998-07-19,399,1154,13,2.0
1998-06-07,1998-06-04,1546,7650,3,2.0
1998-05-22,1998-05-16,1426,7672,21,2.0
1998-08-19,1998-08-18,718,9160,12,1.0
1998-03-17,1998-03-13,1089,8387,3,1.0
1998-05-05,1998-05-01,500,2039,7,28.0
1998-11-27,1998-11-22,754,2923,8,1.0
1998-08-09,1998-08-08,1380,8387,23,4.0
1998-04-17,1998-04-10,625,8175,18,2.0
1998-05-11,1998-05-02,1399,9678,21,2.0
1998-12-17,1998-12-11,1020,2301,5,1.0
1998-02-20,1998-02-11,1132,2436,2,3.0
1998-06-08,1998-06-05,823,6842,14,1.0
1998-07-23,1998-07-14,1500,8387,11,2.0
1998-09-22,1998-09-21,272,2219,13,3.0
1998-07-08,1998-07-07,763,3401,5,
1998-01-28,1998-01-20,48,9824,19,5.0
1998-05-03,1998-05-02,1295,1560,6,4.0
1998-07-17,1998-07-09,61,4963,16,2.0
1998-02-20,1998-02-13,1297,1413,10,1.0
1998-08-02,1998-07-26,1064,2509,13,
1998-08-18,1998-08-16,333,9026,11,1.0
1998-07-28,1998-07-26,864,1164,23,1.0
1998-02-03,1998-01-29,949,676,3,1.0
1998-05-16,1998-05-06,223,2427,19,2.0
1998-08-17,1998-08-14,535,8762,4,2.0
1998-04-27,1998-04-19,375,8216,3,4.0
1998-08-27,1998-08-20,246,3525,1,2.0
1998-12-21,1998-12-14,231,2342,24,2.0
1998-01-24,1998-01-23,1516,719,11,3.0
1998-06-01,1998-05-28,751,2168,7,3.0
1998-05-30,1998-05-27,1153,1273,3,3.0
1998-11-25,1998-11-18,1520,2734,22,4.0
1998-05-08,1998-05-04,813,1914,24,1.0
1998-11-04,1998-10-25,231,5881,3,1.0
1998-07-08,1998-07-01,1446,2301,11,1.0
1998-10-17,1998-10-11,102,2301,4,1.0
1998-05-31,1998-05-24,1520,7649,20,5.0
1998-12-16,1998-12-06,1403,2508,6,4.0
1998-03-20,1998-03-14,610,5081,11,2.0
1998-11-12,1998-11-10,1224,4877,3,1.0
1998-03-04,1998-02-23,185,6631,8,1.0
1998-12-14,1998-12-09,1257,7198,23,1.0
1998-05-02,1998-04-22,530,10217,11,2.0
1998-10-20,1998-10-19,1139,792,11,2.0
1998-03-16,1998-03-07,580,4014,8,6.0
1998-06-13,1998-06-11,835,9417,10,6.0
1998-07-15,1998-07-12,426,10136,12,2.0
1998-12-20,1998-12-18,804,8387,4,2.0
1998-12-30,1998-12-20,606,7215,8,1.0
1998-11-21,1998-11-13,198,2734,8,4.0
1998-02-02,1998-01-30,556,7253,5,2.0
1998-03-27,1998-03-22,305,9678,19,3.0
1998-06-21,1998-06-17,308,6283,11,4.0
1998-07-30,1998-07-28,855,1679,11,3.0
1998-06-27,1998-06-22,1219,8387,23,1.0
1998-11-18,1998-11-15,295,6368,7,2.0
1998-12-19,1998-12-17,750,2340,2,4.0
1998-06-13,1998-06-15,1057,2168,2,3.0
1998-09-19,1998-09-10,399,9981,15,3.0
1998-11-11,1998-11-06,1426,7608,5,3.0
1998-06-12,1998-06-02,1036,8701,20,1.0
1998-11-29,1998-11-28,1224,2965,8,4.0
1998-11-03,1998-10-30,1132,678,22,1.0
1998-06-29,1998-06-20,464,5547,9,3.0
1998-03-29,1998-03-27,856,5910,4,1.0
1998-06-03,1998-05-25,1303,8050,2,1.0
1998-05-22,1998-05-16,578,,23,1.0
1998-12-28,1998-12-26,1064,5078,9,1.0
1998-10-03,1998-09-30,1426,9678,14,4.0
1998-09-23,1998-09-17,198,4612,3,3.0
1998-10-24,1998-10-19,231,10217,24,1.0
1998-11-07,1998-11-04,555,7597,18,3.0
1998-02-24,1998-02-14,1493,482,18,2.0
1998-05-02,1998-04-29,36,7696,12,5.0
1998-12-24,1998-12-20,231,5744,4,2.0
1998-10-15,1998-10-05,408,1396,9,3.0
1998-03-03,1998-02-21,231,6284,21,2.0
1998-08-01,1998-07-23,822,1113,16,2.0
1998-03-11,1998-03-03,520,6669,4,2.0
1998-12-21,1998-12-13,965,2075,12,3.0
1998-08-30,1998-08-24,1224,7859,5,2.0
1998-06-17,1998-06-08,754,5571,1,3.0
1998-12-03,1998-12-02,864,8550,8,3.0
1998-10-03,1998-09-25,1144,8999,7,2.0
1998-05-27,1998-05-30,1060,9643,2,1.0
1998-11-28,1998-11-18,1100,10217,4,1.0
1998-11-24,1998-11-17,202,7757,3,1.0
1998-06-27,1998-06-19,1514,6158,2,5.0
1998-12-20,1998-12-15,866,2687,8,3.0
1998-05-06,1998-05-02,1385,719,11,2.0
1998-12-16,1998-12-11,243,5728,3,4.0
1998-03-20,1998-03-12,735,5784,10,3.0
1998-03-05,1998-02-25,105,7959,5,1.0
1998-11-24,1998-11-19,48,2348,22,3.0
,1998-12-21,563,9738,3,1.0
1998-06-15,1998-06-05,1219,9417,5,2.0
1998-07-14,1998-07-05,703,10133,18,3.0
1998-06-02,1998-05-25,1426,2734,3,1.0
1998-05-01,1998-04-22,901,8653,11,3.0
1998-05-06,1998-04-30,1173,5488,8,5.0
1998-04-21,1998-04-17,151,5300,10,2.0
1998-05-16,1998-05-15,511,8387,24,1.0
1998-05-16,1998-05-11,1427,4809,18,3.0
1998-06-10,1998-06-06,383,734,5,3.0
1998-04-20,1998-04-17,1426,9678,9,3.0
1998-01-07,1998-01-04,1426,1413,10,5.0
1998-07-31,1998-07-28,246,1413,7,5.0
1998-07-30,1998-07-23,198,7608,15,4.0
1998-11-26,1998-11-23,285,3711,13,2.0
1998-11-18,1998-11-12,1303,4381,5,2.0
1998-10-17,1998-10-08,246,3331,18,2.0
1998-08-13,1998-08-09,295,8314,5,3.0
1998-04-30,1998-05-01,54,9160,18,2.0
1998-04-24,1998-04-19,625,612,15,6.0
1998-08-07,1998-08-06,507,3245,16,5.0
1998-10-26,1998-10-23,1452,5165,4,4.0
1998-04-26,1998-04-17,464,6663,3,3.0
1998-08-12,1998-08-11,231,2083,13,3.0
1998-12-06,1998-11-30,382,2734,11,1.0
1998-11-08,1998-11-03,769,,16,4.0
1998-11-25,1998-11-23,215,2009,18,3.0
1998-06-25,1998-06-19,860,7650,17,1.0
1998-08-28,1998-08-25,1248,8897,19,2.0
1998-06-07,1998-06-05,246,3026,3,2.0
1998-03-26,1998-03-24,441,2786,11,3.0
1998-10-22,1998-10-21,749,2786,13,3.0
1998-11-29,1998-11-19,1548,9417,22,1.0
1998-04-08,1998-04-07,847,7111,18,3.0
1998-06-26,1998-06-23,448,2101,12,4.0
1998-01-25,1998-01-17,965,3413,14,5.0
1998-07-15,1998-07-09,206,8471,3,1.0
1998-04-18,1998-04-09,554,2115,14,3.0
1998-12-07,1998-12-05,1224,6342,11,1.0
1998-09-14,1998-09-09,1407,2734,5,1.0
1998-12-07,1998-12-02,231,6236,10,2.0
1998-10-15,1998-10-07,399,398,24,2.0
1998-07-08,1998-06-28,1172,10217,6,2.0
1998-05-14,1998-05-05,1426,6512,9,3.0
1998-12-13,1998-12-05,246,8694,14,5.0
1998-12-11,1998-12-01,165,8387,14,3.0
1998-01-29,1998-01-21,608,6642,3,3.0
1998-05-05,1998-04-28,749,2427,10,5.0
1998-06-22,1998-06-17,1222,3114,23,2.0
1998-01-13,1998-01-07,1535,3743,19,1.0
1998-07-10,1998-07-06,20,1670,17,4.0
1998-06-22,1998-06-21,1252,9678,23,1.0
1998-12-28,1998-12-27,231,1679,10,1.0
1998-07-23,1998-07-17,6,8712,23,2.0
1998-08-20,1998-08-11,8,64,5,1.0
1998-06-16,1998-06-09,231,2786,13,2.0
1998-03-15,1998-03-10,1105,9488,14,2.0
1998-08-17,1998-08-16,1552,550,13,3.0
1998-05-30,1998-05-29,122,9227,4,1.0
1998-11-30,1998-11-27,1293,3868,11,3.0
1998-03-28,1998-03-23,864,2138,11,3.0
1998-06-29,1998-06-21,231,6862,7,1.0
1998-11-18,1998-11-11,231,2429,14,3.0
1998-11-21,1998-11-11,365,9345,12,3.0
1998-07-25,1998-07-24,34,6033,7,4.0
1998-07-24,1998-07-23,1151,8598,18,1.0
1998-05-08,1998-05-04,272,4959,18,-1.0
1998-12-18,1998-12-14,715,5598,8,1.0
1998-08-07,1998-08-10,822,2948,18,1.0
1998-06-22,1998-06-13,1293,8794,2,2.0
1998-03-30,1998-03-28,549,7650,3,2.0
1998-09-18,1998-09-15,215,4474,20,2.0
1998-09-15,1998-09-11,974,445,5,6.0
1998-08-20,1998-08-13,1220,1413,13,1.0
1998-11-02,1998-10-29,507,8679,23,3.0
1998-10-16,1998-10-07,76,1679,15,2.0
1998-08-26,1998-08-19,1389,6862,5,5.0
1998-12-03,1998-11-29,1,8223,22,4.0
1998-06-08,1998-05-31,1293,9981,18,3.0
1998-09-27,1998-09-21,748,1413,5,4.0
1998-04-10,1998-04-02,680,5601,5,6.0
1998-11-06,1998-11-01,215,8387,18,2.0
1998-04-05,1998-03-29,958,6723,19,3.0
1998-11-04,1998-10-25,622,9678,9,1.0
1998-04-07,1998-03-30,223,2672,10,3.0
1998-07-07,1998-06-30,1001,3964,19,2.0
1998-06-25,1998-06-16,1468,4024,11,3.0
1998-06-20,1998-06-10,1040,8462,14,2.0
1998-06-04,1998-05-25,248,10153,12,-3.0
1998-09-28,1998-09-23,751,9981,7,4.0
1998-12-10,1998-12-05,1224,8615,16,2.0
1998-08-23,1998-08-18,518,7253,14,4.0
1998-10-25,1998-10-18,387,,19,3.0
1998-12-16,1998-12-11,1250,1413,5,1.0
1998-02-10,1998-01-31,1468,1586,18,3.0
1998-01-01,1997-12-27,1201,9117,4,2.0
1998-06-07,1998-05-29,1452,5081,2,1.0
1998-08-12,1998-08-04,1426,1653,7,3.0
1998-03-21,1998-03-14,864,2538,18,1.0
1998-12-17,1998-12-12,1326,5607,12,4.0
1998-08-21,1998-08-19,813,5435,1,2.0
1998-07-18,1998-07-13,517,3765,5,2.0
1998-05-11,1998-05-10,67,64,20,2.0
1998-12-30,1998-12-22,48,1413,12,2.0
1998-12-30,1998-12-25,610,1332,18,5.0
1998-11-17,1998-11-10,313,8787,20,6.0
1998-08-13,1998-08-11,511,1380,24,1.0
1998-12-09,1998-11-29,1084,2935,7,2.0
1998-12-30,1998-12-29,198,5624,14,1.0
1998-08-15,1998-08-09,1365,6663,23,1.0
1998-01-07,1998-01-05,878,7650,13,4.0
1998-10-10,1998-10-05,246,4760,11,2.0
1998-06-24,1998-06-22,1202,9678,21,1.0
1998-11-21,1998-11-12,610,6862,22,2.0
1998-05-07,1998-04-27,287,6351,11,2.0
1998-12-15,1998-12-08,20,2786,12,2.0
1998-08-13,1998-08-05,1295,8752,20,1.0
1998-03-13,1998-03-09,1288,1361,7,3.0
1998-06-09,1998-05-31,1394,5880,5,2.0
1998-11-01,1998-10-30,1206,9214,9,5.0
1998-01-04,1998-01-01,1172,7949,4,1.0
1998-05-24,1998-05-23,1000,9678,3,3.0
1998-10-17,1998-10-14,215,2485,4,6.0
1998-07-04,1998-06-25,754,3161,4,1.0
1998-03-26,1998-03-19,595,1679,5,4.0
1998-07-26,1998-07-25,794,8387,7,6.0
1998-10-24,1998-10-20,825,1632,17,1.0
1998-11-02,1998-10-25,150,8387,14,3.0
1998-06-26,1998-06-20,1330,8712,22,1.0
1998-12-21,1998-12-14,1048,3765,21,3.0
1998-12-27,1998-12-26,48,8526,11,2.0
1998-06-18,1998-06-16,1359,3010,15,2.0
1998-03-11,1998-03-05,468,144,11,2.0
1998-10-20,1998-10-14,198,3765,11,1.0
1998-03-01,1998-02-23,1503,,9,2.0
1998-04-12,1998-04-10,802,910,11,1.0
1998-12-24,1998-12-22,1098,8712,9,8.0
1998-05-21,1998-05-13,675,6651,11,5.0
1998-09-18,1998-09-12,20,7529,10,6.0
1998-10-28,1998-10-23,1180,2715,11,3.0
1998-02-13,1998-02-06,1173,,18,1.0
1998-07-20,1998-07-15,300,3686,11,3.0
1998-02-01,1998-01-23,1426,6380,1,4.0
1998-12-11,1998-12-08,581,7456,6,2.0
1998-04-01,1998-03-30,975,2301,22,1.0
1998-03-16,1998-03-08,942,1727,3,3.0
1998-06-26,1998-06-25,703,9678,18,3.0
1998-08-24,1998-08-20,231,2529,18,3.0
